71	002881. 美格智能	42.98	-1.42%	2020Q2到2022Q2	200.23%	500.00%	0.02	106.35	13.77	0.24%	104.39	+30.72%	消费电子
112	002139. 拓邦股份	15.69	-0.82%	2020Q2到2022Q2	127.31%	230.99%	0.01	63.44	3.80	0.31%	201.08	-15.48%	消费电子
354	002888. 惠威科技	13.70	-1.30%	2020Q1到2022Q1	-11.43%	-8.21%	0.04	123.18	4.92	-	20.77	+4.58%	消费电子
393	603327. 福蓉科技	21.47	-0.60%	2020Q1到2022Q1	-22.12%	26.32%	0.02	36.31	6.45	1.50%	112.60	+62.57%	消费电子
347	000062. 深圳华强	12.74	+0.31%	2020Q1到2022Q1	-9.50%	-6.51%	0.85	14.91	2.19	2.36%	132.83	-24.05%	其他电子
383	002729. 好利科技	49.61	-0.52%	2020Q1到2022Q1	-19.19%	17.96%	0.01	248.95	14.53	0.06%	65.18	+49.01%	其他电子
475	600353. 旭光电子	13.27	-1.70%	2020Q1到2022Q1	-39.58%	-16.80%	0.04	133.90	6.06	0.22%	73.40	+80.05%	其他电子
10	603703. 盛洋科技	15.67	+0.32%	2020Q1到2022Q1	288.36%	76.72%	0.14	300.00	5.52	-	46.64	-32.52%	光学光电子
57	300582. 英飞特	15.24	-0.13%	2020Q1到2022Q1	201.31%	500.00%	0.06	30.21	3.10	0.52%	45.34	-29.08%	光学光电子
96	300632. 光莆股份	11.78	-0.59%	2020Q1到2022Q1	174.52%	-80.35%	0.00	152.13	1.81	0.42%	36.16	-20.45%	光学光电子
191	600071. 凤凰光学	23.27	-1.81%	2020Q2到2022Q2	38.56%	65.91%	0.00	-	12.97	-	66.73	-54.78%	光学光电子
203	000100. TCL科技	4.48	+0.22%	2020Q1到2022Q1	31.65%	-92.48%	0.05	7.91	1.44	3.36%	627.17	-24.87%	光学光电子
245	603679. 华体科技	12.91	-0.39%	2020Q1到2022Q1	11.67%	116.15%	0.02	-	2.61	-	18.35	-5.07%	光学光电子
262	300219. 鸿利智汇	9.77	+1.45%	2020Q1到2022Q1	6.57%	-1.72%	0.46	34.28	3.05	-	68.17	-38.20%	光学光电子
386	688195. 腾景科技	32.80	-0.15%	2020Q2到2022Q2	-20.34%	-41.37%	0.00	95.00	5.01	0.38%	42.49	+1.68%	光学光电子
394	000727. 冠捷科技	2.37	-0.84%	2020Q1到2022Q1	-22.13%	46.83%	0.10	69.01	4.77	-	108.26	-21.26%	光学光电子
400	002808. 恒久科技	8.34	+0.24%	2020Q1到2022Q1	-23.27%	50.64%	0.00	-	5.49	0.24%	22.36	+1.83%	光学光电子
420	002289. 宇顺电子	8.97	+3.22%	2020Q1到2022Q1	-26.51%	6.56%	0.00	-	9.12	-	24.35	+26.69%	光学光电子
437	600707. 彩虹股份	4.58	-0.22%	2020Q1到2022Q1	-32.70%	-34.11%	0.02	24.95	0.76	-	164.71	-32.84%	光学光电子
483	000413. 东旭光电	2.08	0.00%	2020Q1到2022Q1	-41.16%	-18.73%	3.64	-	0.49	-	117.16	-7.56%	光学光电子
5	688981. 中芯国际	41.75	+0.29%	2020Q1到2022Q1	335.54%	191.15%	1.02	45.40	2.93	-	3289.60	-21.21%	半导体及元件
19	002077. 大港股份	19.42	-2.80%	2020Q1到2022Q1	247.40%	-5.20%	0.04	300.00	3.68	-	115.95	+153.19%	半导体及元件
377	002185. 华天科技	10.33	-1.15%	2020Q1到2022Q1	-17.36%	-42.84%	0.63	32.42	2.20	0.43%	334.87	-18.34%	半导体及元件
441	688595. 芯海科技	53.78	-1.09%	2020Q1到2022Q1	-33.81%	-59.78%	0.01	82.37	7.50	0.26%	76.03	-39.33%	半导体及元件
488	300319. 麦捷科技	10.49	+0.48%	2020Q1到2022Q1	-42.49%	-74.33%	0.02	36.47	2.36	0.58%	89.81	-30.97%	半导体及元件
61	002451. 摩恩电气	7.77	-0.64%	2020Q1到2022Q1	200.62%	500.00%	0.04	300.00	4.56	-	34.35	+7.77%	电力设备
70	600152. 维科技术	11.12	+7.75%	2020Q1到2022Q1	200.28%	500.00%	0.01	-	2.74	-	54.17	+35.28%	电力设备
89	688339. 亿华通-U	106.41	-1.29%	2019Q1到2022Q1	190.84%	481.63%	0.00	-	4.37	-	107.68	-45.00%	电力设备
100	300173. 福能东方	5.56	+0.36%	2020Q1到2022Q1	162.12%	-98.07%	0.01	-	3.44	-	40.70	-15.37%	电力设备
119	003022. 联泓新科	52.66	-1.72%	2020Q2到2022Q2	115.91%	-29.45%	0.18	94.20	10.96	0.37%	715.60	+46.00%	电力设备
126	603507. 振江股份	40.32	+6.39%	2020Q1到2022Q1	103.01%	251.43%	0.39	30.72	2.91	0.77%	47.60	-0.55%	电力设备
139	600973. 宝胜股份	6.05	+1.00%	2020Q1到2022Q1	85.84%	271.60%	0.01	-	2.21	-	82.14	+2.02%	电力设备
204	002580. 圣阳股份	10.85	-0.09%	2020Q1到2022Q1	30.99%	154.77%	0.05	245.51	2.81	-	49.29	+32.64%	电力设备
212	601727. 上海电气	4.47	+0.68%	2020Q1到2022Q1	25.70%	20.89%	7.63	-	1.19	1.63%	691.74	-8.02%	电力设备
220	002202. 金风科技	15.37	+0.72%	2020Q1到2022Q1	21.98%	39.43%	0.08	18.40	1.73	1.64%	644.75	-5.09%	电力设备
258	002533. 金杯电工	8.74	-0.68%	2020Q2到2022Q2	7.75%	58.00%	0.05	20.65	1.93	3.41%	64.60	+6.48%	电力设备
267	002218. 拓日新能	6.51	+0.15%	2020Q1到2022Q1	5.50%	-95.31%	0.05	102.19	2.17	1.08%	91.85	-3.14%	电力设备
292	600478. 科力远	9.20	+0.22%	2020Q1到2022Q1	0.25%	-27.90%	0.01	300.00	5.80	-	152.45	+29.03%	电力设备
294	002518. 科士达	39.71	+5.00%	2020Q2到2022Q2	0.00%	0.00%	0.00	60.44	7.03	0.66%	220.28	+59.96%	电力设备
325	601567. 三星医疗	12.04	+0.33%	2020Q1到2022Q1	-5.39%	79.02%	0.16	29.27	1.86	2.67%	169.04	-23.73%	电力设备
338	603032. 德新交运	95.66	-1.32%	2020Q2到2022Q2	-6.93%	9.50%	0.01	135.91	18.15	-	162.22	+19.17%	电力设备
366	300444. 双杰电气	6.00	+0.17%	2020Q1到2022Q1	-14.38%	0.00%	0.03	-	3.23	-	43.44	-9.91%	电力设备
372	600885. 宏发股份	41.66	-0.41%	2020Q2到2022Q2	-16.35%	64.96%	0.01	41.42	6.36	0.73%	436.15	-21.26%	电力设备
453	002364. 中恒电气	8.44	+0.48%	2020Q1到2022Q1	-35.74%	21.85%	0.02	67.94	2.02	1.19%	47.34	-10.13%	电力设备
470	002576. 通达动力	17.35	+0.70%	2020Q1到2022Q1	-38.54%	21.83%	0.00	39.05	2.65	0.46%	28.45	+5.13%	电力设备
38	688528. 秦川物联	11.15	+0.54%	2020Q2到2022Q2	209.14%	-81.71%	0.00	-	2.51	0.54%	18.63	-14.39%	仪器仪表
312	300203. 聚光科技	29.51	-0.20%	2020Q1到2022Q1	-3.89%	23.06%	0.22	-	3.87	0.07%	133.81	+4.42%	仪器仪表
447	300259. 新天科技	3.90	-0.51%	2020Q1到2022Q1	-35.16%	27.50%	0.01	17.53	1.62	3.83%	45.86	-22.19%	仪器仪表
16	300480. 光力科技	20.78	-3.30%	2020Q1到2022Q1	256.14%	12.29%	0.01	100.64	5.55	0.36%	75.49	-20.96%	专用设备
59	603789. 星光农机	8.58	+0.12%	2020Q1到2022Q1	200.76%	500.00%	0.05	-	3.66	-	22.28	-32.12%	专用设备
137	002960. 青鸟消防	33.19	-0.09%	2020Q1到2022Q1	86.31%	18.57%	0.72	30.64	4.50	0.86%	162.60	-3.20%	专用设备
224	603298. 杭叉集团	14.80	-0.60%	2020Q1到2022Q1	20.54%	-37.91%	0.07	15.60	2.23	2.69%	129.01	-11.18%	专用设备
270	002730. 电光科技	9.61	-0.41%	2020Q1到2022Q1	5.15%	109.43%	0.01	45.65	2.43	1.14%	34.94	-18.57%	专用设备
303	603169. 兰石重装	7.97	0.00%	2020Q2到2022Q2	-1.48%	-20.07%	0.08	87.45	3.39	-	104.11	-12.51%	专用设备
334	002774. 快意电梯	7.46	+0.67%	2020Q1到2022Q1	-6.49%	81.96%	0.28	79.88	1.83	9.45%	24.95	-3.76%	专用设备
405	002006. 精功科技	31.67	+0.48%	2020Q1到2022Q1	-24.22%	0.00%	0.06	296.47	13.27	-	143.47	+17.82%	专用设备
479	600582. 天地科技	5.00	+0.40%	2020Q1到2022Q1	-40.29%	-11.30%	0.05	12.42	1.06	3.61%	206.10	+18.39%	专用设备
148	603667. 五洲新春	21.33	+0.95%	2020Q1到2022Q1	74.28%	228.06%	0.05	73.94	3.47	0.85%	69.45	+23.83%	通用设备
186	002514. 宝馨科技	14.08	+0.93%	2020Q1到2022Q1	42.98%	185.04%	0.01	-	15.85	-	100.44	+179.92%	通用设备
226	300992. 泰福泵业	23.72	+0.30%	2020Q1到2022Q1	19.70%	14.12%	0.00	47.48	3.11	0.29%	21.47	-3.83%	通用设备
285	603915. 国茂股份	20.80	-3.84%	2020Q1到2022Q1	1.56%	32.11%	0.83	35.28	4.74	0.99%	143.30	-24.26%	通用设备
330	001696. 宗申动力	6.94	-0.57%	2020Q1到2022Q1	-5.98%	8.31%	0.10	23.71	1.69	3.58%	79.92	-0.63%	通用设备
371	002282. 博深股份	8.46	+0.59%	2020Q1到2022Q1	-15.69%	53.74%	0.04	68.82	1.32	1.78%	45.75	-6.05%	通用设备
456	300421. 力星股份	14.25	+4.40%	2020Q1到2022Q1	-36.16%	15.01%	0.00	51.92	2.71	1.10%	33.80	-33.97%	通用设备
48	000628. 高新发展	16.91	+2.92%	2020Q2到2022Q2	204.18%	-91.65%	0.00	50.40	3.58	0.18%	57.88	+52.33%	建筑装饰
76	002307. 北新路桥	6.18	+0.16%	2020Q1到2022Q1	200.12%	500.00%	0.05	-	2.46	-	78.25	+44.73%	建筑装饰
158	601668. 中国建筑	4.93	+0.20%	2020Q1到2022Q1	64.53%	100.48%	9.29	4.13	0.58	5.08%	2063.17	+3.26%	建筑装饰
234	600170. 上海建工	2.75	0.00%	2020Q1到2022Q1	17.37%	69.43%	0.68	10.03	0.60	5.27%	244.87	-19.63%	建筑装饰
241	002713. 东易日盛	7.15	+4.84%	2020Q1到2022Q1	13.56%	-19.06%	0.03	49.62	3.91	-	28.61	+16.07%	建筑装饰
244	601186. 中国铁建	7.31	+0.41%	2020Q1到2022Q1	12.18%	-0.59%	1.51	4.30	0.36	3.38%	988.59	-3.20%	建筑装饰
272	601390. 中国中铁	5.60	+0.18%	2020Q1到2022Q1	4.89%	25.09%	5.21	5.11	0.49	3.51%	1383.06	-0.09%	建筑装饰
288	603955. 大千生态	16.44	+0.37%	2020Q1到2022Q1	0.55%	-10.00%	0.01	57.94	1.38	-	22.23	+24.17%	建筑装饰
308	601669. 中国电建	7.39	+0.68%	2020Q1到2022Q1	-2.57%	39.05%	3.24	13.62	0.93	1.36%	1111.72	-7.32%	建筑装饰
320	603843. 正平股份	5.06	0.00%	2020Q1到2022Q1	-4.81%	86.23%	0.77	38.71	1.88	0.47%	35.40	+9.17%	建筑装饰
336	601618. 中国中冶	3.21	0.00%	2020Q1到2022Q1	-6.74%	-76.13%	1.39	8.76	0.61	2.43%	665.23	-14.21%	建筑装饰
344	600321. 正源股份	2.00	+0.50%	2020Q1到2022Q1	-8.78%	68.54%	0.06	180.40	1.60	-	30.06	-1.48%	建筑装饰
345	000779. 甘咨询	9.89	0.00%	2020Q1到2022Q1	-9.28%	80.92%	0.02	12.86	1.51	1.52%	37.60	+12.36%	建筑装饰
362	300384. 三联虹普	21.00	-0.05%	2020Q1到2022Q1	-13.94%	67.38%	0.02	33.65	3.04	0.76%	66.94	-11.82%	建筑装饰
407	603388. 元成股份	8.17	+0.37%	2020Q1到2022Q1	-24.38%	-76.54%	0.00	54.90	2.06	0.74%	23.21	+0.49%	建筑装饰
426	300826. 测绘股份	13.80	+0.29%	2020Q2到2022Q2	-28.52%	-36.39%	0.01	29.40	1.94	1.68%	20.03	-11.41%	建筑装饰
451	600133. 东湖高新	5.84	+0.86%	2020Q1到2022Q1	-35.64%	-23.08%	0.11	11.22	0.71	3.63%	46.07	+11.54%	建筑装饰
455	000159. 国际实业	8.49	+0.83%	2020Q2到2022Q2	-36.06%	-27.44%	0.05	212.54	1.60	0.24%	40.47	+30.02%	建筑装饰
487	300649. 杭州园林	20.89	-0.05%	2020Q1到2022Q1	-42.22%	13.52%	0.00	88.90	5.00	0.29%	27.68	+28.78%	建筑装饰
78	000672. 上峰水泥	15.14	-0.13%	2020Q1到2022Q1	200.07%	500.00%	0.03	7.15	1.71	4.40%	147.84	-5.68%	建筑材料
115	603038. 华立股份	8.36	-0.24%	2020Q1到2022Q1	123.45%	345.12%	0.01	-	1.30	0.84%	17.32	-39.14%	建筑材料
129	300234. 开尔新材	6.58	+0.15%	2020Q2到2022Q2	100.06%	255.76%	0.02	56.18	3.38	0.24%	33.60	-20.72%	建筑材料
171	000055. 方大集团	5.60	+1.82%	2020Q1到2022Q1	50.64%	-71.50%	0.01	39.93	1.06	0.91%	59.06	+14.02%	建筑材料
221	601992. 金隅集团	2.62	+0.38%	2020Q1到2022Q1	21.42%	1.59%	3.37	15.58	0.42	3.98%	278.69	-4.12%	建筑材料
321	600724. 宁波富达	4.00	+0.25%	2020Q1到2022Q1	-4.87%	-9.00%	0.53	20.93	1.88	6.27%	57.67	+14.95%	建筑材料
182	600569. 安阳钢铁	2.44	+0.41%	2020Q1到2022Q1	44.38%	167.66%	0.01	26.48	0.68	2.06%	69.80	-18.39%	钢铁
206	603995. 甬金股份	39.39	-0.63%	2020Q1到2022Q1	28.84%	141.43%	1.69	23.22	3.46	1.39%	133.99	+0.35%	钢铁
465	688186. 广大特材	37.67	-0.87%	2020Q1到2022Q1	-37.75%	24.18%	0.00	76.50	2.59	0.66%	81.41	-14.81%	钢铁
480	601969. 海南矿业	8.18	+0.12%	2020Q1到2022Q1	-40.39%	18.29%	0.01	23.37	2.88	-	166.22	-31.89%	钢铁
150	000949. 新乡化纤	3.56	+0.28%	2020Q2到2022Q2	72.68%	-76.88%	0.32	7.75	0.86	2.82%	52.07	-34.72%	化工合成材料
1	002669. 康达新材	15.95	-2.03%	2020Q1到2022Q1	485.88%	481.06%	0.73	-	1.80	-	41.11	-2.39%	化学制品
3	002258. 利尔化学	23.88	-0.38%	2020Q2到2022Q2	376.43%	500.00%	0.04	10.98	3.06	1.48%	178.42	+0.75%	化学制品
15	002037. 保利联合	9.44	+1.18%	2020Q1到2022Q1	256.18%	12.36%	0.03	129.96	1.26	0.46%	45.15	+17.68%	化学制品
93	603505. 金石资源	39.61	-1.32%	2020Q2到2022Q2	176.80%	50.79%	0.47	74.40	14.35	0.43%	174.54	+53.89%	化学制品
99	603790. 雅运股份	11.11	-0.63%	2020Q1到2022Q1	164.08%	426.85%	0.01	31.91	1.80	1.07%	21.39	+6.68%	化学制品
134	603020. 爱普股份	11.37	-0.18%	2020Q1到2022Q1	93.67%	-86.74%	0.00	43.86	1.39	1.32%	43.65	-18.84%	化学制品
146	600165. 新日恒力	10.34	-1.62%	2020Q2到2022Q2	76.10%	0.00%	0.00	-	9.28	-	71.98	-23.01%	化学制品
199	600141. 兴发集团	40.07	-1.11%	2020Q1到2022Q1	33.48%	162.99%	0.71	7.70	2.89	1.23%	450.47	+7.01%	化学制品
201	688179. 阿拉丁	48.00	-1.13%	2019Q1到2022Q1	32.33%	14.30%	0.15	72.28	6.73	0.59%	68.60	-13.98%	化学制品
172	000822. 山东海化	9.06	+0.11%	2020Q2到2022Q2	49.88%	126.44%	0.21	8.78	2.18	0.55%	81.01	+31.01%	化学原料
179	600409. 三友化工	7.08	+0.43%	2020Q1到2022Q1	45.96%	-25.17%	0.51	11.30	1.12	3.48%	145.54	-15.55%	化学原料
339	000635. 英力特	10.13	-0.59%	2020Q1到2022Q1	-7.39%	-50.69%	0.06	-	1.19	1.37%	31.04	-14.23%	化学原料
153	300483. 首华燃气	16.26	+0.68%	2020Q1到2022Q1	69.81%	206.25%	0.03	80.40	1.45	-	43.37	-5.90%	油气开采及服务
207	300191. 潜能恒信	21.87	+0.09%	2020Q1到2022Q1	28.84%	56.00%	0.00	193.45	5.64	0.09%	69.92	-15.02%	油气开采及服务
349	002629. 仁智股份	3.91	-0.26%	2020Q1到2022Q1	-9.87%	-15.46%	0.13	-	100.00	-	16.15	-23.33%	油气开采及服务
9	002128. 电投能源	14.39	-0.35%	2020Q1到2022Q1	295.09%	90.18%	0.04	7.07	1.26	3.46%	277.48	+0.47%	煤炭开采加工
468	000552. 靖远煤电	4.04	+0.75%	2020Q1到2022Q1	-38.12%	-4.70%	0.11	10.30	1.11	3.45%	100.55	+18.60%	煤炭开采加工
310	002556. 辉隆股份	11.34	+0.09%	2020Q1到2022Q1	-2.95%	94.00%	0.02	23.30	2.67	3.53%	108.09	-10.24%	农业服务
12	600811. 东方集团	2.92	+0.34%	2020Q1到2022Q1	276.77%	53.54%	0.15	-	0.55	-	106.48	-2.99%	农产品加工
41	300673. 佩蒂股份	20.72	-0.77%	2020Q1到2022Q1	206.75%	500.00%	0.04	83.48	2.93	0.14%	52.91	+1.36%	农产品加工
459	000702. 正虹科技	6.21	0.00%	2020Q1到2022Q1	-36.83%	25.21%	0.00	-	5.51	-	16.56	+24.20%	农产品加工
20	605296. 神农集团	26.36	+0.08%	2020Q1到2022Q1	246.70%	-6.60%	0.02	-	3.18	0.72%	138.10	-14.33%	养殖业
46	000798. 中水渔业	10.51	-1.13%	2020Q2到2022Q2	205.32%	-89.37%	0.00	-	4.03	-	38.89	+36.14%	养殖业
145	600965. 福成股份	6.90	+0.58%	2020Q1到2022Q1	76.74%	80.67%	0.49	34.64	2.60	1.75%	56.16	+8.18%	养殖业
4	600313. 农发种业	10.83	-0.46%	2020Q2到2022Q2	340.24%	500.00%	0.12	186.91	7.59	-	117.74	+105.11%	种植业与林业
208	300189. 神农科技	4.69	0.00%	2020Q1到2022Q1	26.93%	-96.76%	0.01	-	5.53	-	48.03	-2.09%	种植业与林业
433	600598. 北大荒	14.31	+0.14%	2020Q1到2022Q1	-30.38%	-65.98%	0.05	23.99	3.37	2.80%	254.03	+0.86%	种植业与林业
454	601952. 苏垦农发	13.55	-0.22%	2020Q1到2022Q1	-36.02%	-3.14%	1.39	31.31	3.16	1.77%	187.13	+15.62%	种植业与林业
13	600145. 退市新亿	0.34	%	2019Q3到2021Q3	271.12%	42.25%	0.68	-	0.93	-	5.07	%	-
17	002473. 圣莱退	0.79	%	2020Q1到2022Q1	255.34%	10.67%	0.02	-	7.08	-	1.26	%	-
22	603157. 退市拉夏	0.59	%	2020Q1到2022Q1	242.16%	500.00%	0.09	-	-	-	3.23	%	-
26	300325. 德威退	0.25	%	2020Q1到2022Q1	226.20%	-14.74%	0.61	-	-	-	2.51	%	-
28	000662. 天夏退	0.25	%	2018Q3到2020Q3	223.18%	-53.64%	0.07	-	0.42	-	2.73	%	-
54	600870. 退市厦华	0.60	%	2020Q1到2022Q1	201.95%	500.00%	0.01	-	34.92	-	3.14	%	-
72	600695. 退市绿庭	0.51	%	2020Q1到2022Q1	200.22%	500.00%	0.02	-	0.56	-	3.63	%	-
98	000939. 凯迪退	0.15	%	2019Q4到2021Q4	165.41%	346.98%	0.04	-	-	-	5.89	%	-
142	000760. 斯太退	0.26	%	2019Q1到2021Q1	80.41%	209.73%	0.02	-	-	-	2.01	%	-
173	600090. 退市济堂	0.27	%	2019Q3到2021Q3	49.74%	112.57%	1.12	-	0.10	-	3.89	%	-
249	002147. 新光退	0.37	%	2020Q1到2022Q1	10.64%	25.32%	0.34	-	14.72	-	6.76	%	-
276	300156. 神雾退	0.12	%	2017Q3到2019Q3	3.76%	-1.65%	0.47	-	0.40	-	1.21	%	-
281	600701. 退市工新	0.45	%	2020Q1到2022Q1	2.58%	31.20%	0.53	-	-	-	4.66	%	-
293	600652. 退市游久	1.19	%	2020Q1到2022Q1	0.10%	-4.79%	0.04	-	0.60	-	9.91	%	-
398	002359. 北讯退	0.35	%	2019Q1到2021Q1	-22.89%	-43.78%	0.17	-	0.42	-	3.81	%	-
496	002071. 长城退	0.31	%	2019Q1到2021Q1	-43.90%	-39.65%	0.19	-	-	-	1.63	%	-
